application_id,listing_id,user_id,applied_date,status,source
25349,4,734,2025-12-27 14:06:02,rejected,Trade Me
25350,14,3125,2025-10-03 05:02:30,submitted,Trade Me
25351,2,6031,2025-01-20 15:35:24,submitted,Trade Me
25352,5,696,2023-09-01 20:04:30,shortlisted,Trade Me
25353,14,2741,2025-02-03 01:44:13,submitted,Trade Me
25354,3,6385,2026-06-18 02:54:42,rejected,Referral
25355,2,608,2026-06-17 13:18:42,viewed,Trade Me
25356,8,3074,2026-08-06 03:37:52,rejected,Trade Me
25357,2,5657,2024-06-15 00:54:10,submitted,Trade Me
25358,2,6395,2024-12-21 10:07:02,rejected,Trade Me
25359,5,3173,2023-08-15 01:22:09,rejected,Trade Me
25360,4,476,2025-10-17 22:53:36,submitted,Trade Me
25361,2,2082,2023-09-08 04:13:38,submitted,Trade Me
25362,2,2239,2025-03-26 17:14:48,shortlisted,Referral
25363,15,2987,2025-10-30 23:00:30,rejected,Trade Me
25364,9,1132,2025-02-10 01:52:15,viewed,Trade Me
25365,2,1727,2026-03-18 11:02:26,submitted,Trade Me
25366,4,4776,2026-06-17 00:52:58,viewed,Trade Me
25367,7,1826,2024-04-07 15:47:56,submitted,Direct
25368,2,1255,2025-02-19 22:13:20,submitted,Trade Me
25369,5,6532,2025-11-08 13:17:22,viewed,Referral
25370,2,3082,2025-01-16 00:38:35,viewed,Trade Me
25371,3,4437,2026-07-10 22:19:27,rejected,Trade Me
25372,2,624,2026-06-18 20:47:06,viewed,Trade Me
25373,2,4333,2025-09-02 04:46:36,submitted,Trade Me
25374,2,4109,2025-05-06 02:00:59,submitted,Trade Me
25375,5,659,2025-12-20 01:59:15,rejected,Trade Me
25376,4,5765,2026-01-17 22:00:11,submitted,Trade Me
25377,2,813,2023-11-07 02:13:21,viewed,Trade Me
25378,2,1936,2025-05-08 09:07:12,rejected,Referral
25379,4,2147,2023-11-06 00:48:04,rejected,Trade Me
25380,3,6059,2025-10-04 18:22:36,shortlisted,Trade Me
25381,6,2567,2024-03-13 09:59:06,viewed,Trade Me
25382,17,4775,2026-08-25 06:03:53,viewed,Trade Me
25383,2,6588,2023-12-07 21:24:48,submitted,Direct
25384,2,4104,2024-05-18 10:44:13,viewed,Trade Me
25385,2,4720,2025-10-29 08:01:30,shortlisted,Direct
25386,2,6682,2024-05-11 05:31:27,submitted,Trade Me
25387,6,2406,2023-08-16 13:45:50,rejected,Trade Me
25388,2,4286,2024-07-27 10:58:27,submitted,Direct
25389,2,2650,2025-04-19 22:23:28,viewed,Trade Me
25390,9,4554,2025-07-05 17:05:52,rejected,Trade Me
25391,2,1246,2023-12-09 01:29:50,shortlisted,Direct
25392,3,5761,2024-09-23 04:25:04,shortlisted,Referral
25393,2,1486,2026-08-13 21:58:30,viewed,Trade Me
25394,2,4954,2026-04-17 04:29:37,viewed,Direct
25395,3,2354,2025-01-15 01:25:11,shortlisted,Trade Me
25396,2,1267,2026-08-15 05:56:31,submitted,Trade Me
25397,2,44,2025-08-07 19:52:20,rejected,Trade Me
25398,2,6637,2023-11-22 15:13:12,submitted,Trade Me
25399,4,1520,2025-10-26 20:43:26,rejected,Referral
25400,2,4995,2025-08-20 23:39:16,viewed,Direct
25401,2,2504,2026-01-01 03:00:56,rejected,Trade Me
25402,3,1031,2023-10-06 11:19:57,submitted,Trade Me
25403,2,6,2026-06-16 01:48:19,rejected,Trade Me
25404,2,2252,2025-12-27 09:50:30,shortlisted,Trade Me
25405,6,664,2024-05-30 21:53:47,submitted,Trade Me
25406,2,6999,2025-06-30 14:11:56,viewed,Direct
25407,3,5590,2025-12-10 14:10:17,viewed,Trade Me
25408,2,3662,2025-02-15 18:34:29,rejected,Trade Me
25409,3,4936,2023-11-21 13:28:03,viewed,Trade Me
25410,3,4482,2025-08-21 08:38:04,rejected,Trade Me
25411,2,5737,2026-04-14 22:00:56,submitted,Direct
25412,8,6291,2026-06-03 20:25:51,submitted,Direct
25413,2,1600,2024-07-17 06:49:56,submitted,Direct
25414,5,3008,2023-11-18 05:12:20,shortlisted,Trade Me
25415,6,4012,2024-06-14 03:48:01,viewed,Direct
25416,2,5247,2023-10-18 04:38:49,viewed,Trade Me
25417,2,6481,2025-05-22 16:45:55,shortlisted,Trade Me
25418,4,6025,2025-07-15 21:50:05,shortlisted,Trade Me
25419,2,5131,2025-10-18 10:39:01,shortlisted,Trade Me
25420,2,179,2024-12-02 19:43:28,submitted,Referral
25421,18,5974,2024-05-12 22:49:46,rejected,Trade Me
25422,2,5150,2024-04-04 23:44:59,shortlisted,Trade Me
25423,2,6399,2024-03-27 19:13:19,rejected,Trade Me
25424,2,17,2026-01-07 18:45:42,shortlisted,Direct
25425,2,1273,2024-03-21 08:50:27,rejected,Trade Me
25426,3,2225,2025-11-20 02:46:44,submitted,Trade Me
25427,2,5676,2023-08-12 14:14:55,submitted,Trade Me
25428,2,4545,2023-09-15 23:27:58,submitted,Direct
25429,3,1970,2024-07-04 11:11:51,rejected,Trade Me
25430,2,3720,2026-01-29 16:49:07,viewed,Trade Me
25431,2,247,2024-07-23 11:26:05,shortlisted,Trade Me
25432,3,2125,2024-01-06 03:23:49,submitted,Trade Me
25433,2,3713,2024-09-03 10:50:33,submitted,Trade Me
25434,2,6595,2026-06-26 21:06:35,rejected,Trade Me
25435,2,2684,2024-08-07 10:54:14,rejected,Trade Me
25436,6,4311,2024-10-15 16:40:41,rejected,Trade Me
25437,2,6186,2025-04-03 05:32:41,submitted,Trade Me
25438,2,6762,2026-01-08 15:11:06,viewed,Direct
25439,4,6760,2024-12-22 00:16:27,submitted,Trade Me
25440,2,6232,2024-02-16 20:41:23,submitted,Direct
25441,3,6179,2025-01-20 09:59:21,viewed,Trade Me
25442,2,1759,2026-03-10 23:37:35,submitted,Direct
25443,3,1573,2025-07-22 23:50:49,rejected,Trade Me
25444,3,1631,2026-02-25 23:43:06,submitted,Trade Me
25445,2,2608,2024-11-09 22:01:52,viewed,Trade Me
25446,2,3439,2025-05-04 17:03:51,submitted,Trade Me
25447,2,4940,2024-06-05 19:53:17,shortlisted,Referral
25448,2,862,2025-08-24 11:04:54,rejected,Direct
25449,2,2297,2026-08-02 19:02:11,rejected,Direct
25450,2,1477,2025-08-07 08:27:19,viewed,Direct
25451,7,6388,2024-03-19 21:33:03,viewed,Trade Me
25452,2,6419,2025-03-06 11:30:14,rejected,Trade Me
25453,20,4572,2025-12-08 19:23:47,submitted,Trade Me
25454,6,5223,2026-07-16 18:37:33,viewed,Direct
25455,15,1808,2024-06-13 12:53:12,submitted,Trade Me
25456,2,3449,2026-04-05 07:50:51,viewed,Trade Me
25457,3,6902,2024-01-22 00:39:30,rejected,Trade Me
25458,2,786,2026-06-29 15:20:37,submitted,Direct
25459,2,6693,2024-02-21 19:34:15,viewed,Trade Me
25460,2,4714,2025-10-23 03:24:00,viewed,Trade Me
25461,2,6498,2023-08-12 09:59:18,viewed,Trade Me
25462,7,2242,2024-10-02 21:03:22,shortlisted,Trade Me
25463,3,2066,2024-05-22 14:36:52,rejected,Trade Me
25464,2,3528,2024-03-02 11:06:57,viewed,Trade Me
25465,3,1382,2024-08-01 05:49:05,rejected,Direct
25466,2564,5036,2025-12-30 00:43:57,rejected,Trade Me
25467,3,1188,2024-12-02 14:54:10,rejected,Referral
25468,5,225,2024-10-18 00:30:10,shortlisted,Trade Me
25469,3,5356,2025-12-05 05:52:22,submitted,Trade Me
25470,2,1935,2026-01-22 16:31:42,submitted,Trade Me
25471,2,1184,2024-02-16 17:36:54,submitted,Direct
25472,2,6197,2025-04-10 12:00:47,submitted,Trade Me
25473,2,5768,2023-08-26 06:34:17,viewed,Trade Me
25474,2,868,2025-03-08 07:55:56,viewed,Trade Me
25475,5,1812,2024-05-06 08:48:11,rejected,Trade Me
25476,2,3094,2026-03-10 12:08:09,viewed,Referral
25477,2,1460,2025-09-23 06:08:27,rejected,Referral
25478,4,2215,2024-04-14 09:20:50,rejected,Trade Me
25479,2,6516,2026-07-08 12:13:52,rejected,Trade Me
25480,2,5877,2025-06-10 20:18:31,shortlisted,Trade Me
25481,5,6310,2023-09-03 07:51:38,viewed,Trade Me
25482,2,3984,2026-04-02 10:12:49,shortlisted,Direct
25483,3,4327,2023-10-17 05:48:43,submitted,Trade Me
25484,4,174,2026-06-25 19:54:41,submitted,Trade Me
25485,3,2986,2024-10-07 19:07:41,shortlisted,Trade Me
25486,2,3588,2024-07-05 00:53:51,submitted,Referral
25487,2,2910,2024-11-09 07:27:58,viewed,Trade Me
25488,2,3197,2025-08-24 00:04:58,submitted,Trade Me
25489,2,1868,2025-02-05 16:05:15,shortlisted,Referral
25490,2,2018,2025-08-13 21:19:53,shortlisted,Trade Me
25491,2,978,2025-08-05 03:55:08,viewed,Trade Me
25492,2,499,2024-05-06 01:58:56,submitted,Referral
25493,2,4159,2024-12-31 22:48:24,viewed,Referral
25494,4,1511,2026-05-20 11:28:33,submitted,Referral
25495,2,4247,2024-07-11 17:45:52,submitted,Trade Me
25496,55,1974,2024-10-05 15:04:56,viewed,Direct
25497,2,2881,2026-05-22 14:10:34,viewed,Trade Me
25498,2,2324,2023-11-22 10:04:11,viewed,Trade Me
25499,2,1278,2026-07-21 19:36:40,submitted,Referral
25500,2,2824,2025-03-28 07:42:25,viewed,Trade Me
25501,2,3032,2025-04-04 08:28:11,viewed,Trade Me
25502,2,2090,2023-09-09 13:54:30,shortlisted,Direct
25503,3,4739,2025-11-14 16:50:44,viewed,Trade Me
25504,14,462,2023-10-13 07:50:19,submitted,Referral
25505,5,6104,2024-09-20 15:56:32,viewed,Referral
25506,2,6937,2023-09-05 05:13:24,submitted,Trade Me
25507,2,5746,2023-08-04 22:53:41,viewed,Trade Me
25508,7,938,2023-09-25 00:00:43,submitted,Direct
25509,2,420,2024-11-06 01:26:27,viewed,Trade Me
25510,3,1329,2026-07-01 19:24:36,rejected,Direct
25511,3,6946,2025-07-11 03:10:34,rejected,Referral
25512,2,5624,2024-06-30 15:40:56,submitted,Referral
25513,2,5061,2023-11-29 13:58:37,rejected,Trade Me
25514,2,3026,2025-03-11 14:13:17,shortlisted,Trade Me
25515,2,3388,2025-03-16 23:32:50,viewed,Trade Me
25516,3,5888,2024-04-14 02:33:30,shortlisted,Trade Me
25517,2,1134,2025-12-09 23:07:17,viewed,Trade Me
25518,6,6216,2026-04-03 08:03:49,submitted,Trade Me
25519,3,1448,2024-06-08 18:16:51,submitted,Referral
25520,2,6202,2024-07-21 19:10:58,rejected,Trade Me
25521,5,535,2024-02-23 07:34:44,submitted,Trade Me
25522,2,4728,2025-03-14 05:20:01,submitted,Direct
25523,4,2530,2025-07-11 18:45:10,rejected,Trade Me
25524,2,3190,2025-10-01 22:21:51,submitted,Trade Me
25525,2,5198,2024-11-14 22:05:06,rejected,Trade Me
25526,2,638,2026-03-10 11:19:12,submitted,Trade Me
25527,2,3457,2024-12-23 09:16:09,submitted,Referral
25528,2,512,2025-06-26 22:02:48,viewed,Direct
25529,2,6322,2024-03-10 23:32:48,submitted,Trade Me
25530,9,3835,2026-06-20 14:17:29,submitted,Trade Me
25531,2,1104,2024-11-17 20:06:46,submitted,Trade Me
25532,2,5745,2026-06-26 00:21:33,viewed,Trade Me
25533,3,2432,2023-08-02 20:04:12,submitted,Direct
25534,3,6072,2024-10-25 19:38:03,submitted,Trade Me
25535,3,1575,2025-11-02 04:32:19,submitted,Direct
25536,2,5440,2025-10-13 16:29:38,viewed,Trade Me
25537,13,5625,2025-06-06 20:45:19,viewed,Trade Me
25538,7,4014,2025-01-19 23:29:57,viewed,Trade Me
25539,2,1615,2026-01-12 16:05:03,viewed,Trade Me
25540,2,5690,2023-11-17 12:04:50,shortlisted,Trade Me
25541,3,1579,2026-01-29 08:31:33,shortlisted,Trade Me
25542,3,6634,2026-04-13 16:45:43,shortlisted,Trade Me
25543,2,4596,2025-11-10 22:28:30,rejected,Trade Me
25544,2,663,2024-02-04 01:47:02,viewed,Trade Me
25545,27,1653,2023-12-28 07:09:14,submitted,Trade Me
25546,5,3750,2025-02-09 15:15:51,rejected,Trade Me
25547,4,288,2024-12-29 11:27:31,rejected,Direct
25548,3,6026,2024-07-10 11:36:51,viewed,Trade Me
25549,2,5760,2024-12-01 22:48:44,shortlisted,Trade Me
25550,3,3184,2025-09-11 12:10:22,rejected,Referral
25551,36,3897,2024-02-06 09:36:58,viewed,Referral
25552,3,442,2025-06-09 08:42:33,submitted,Trade Me
25553,2,1332,2025-07-29 01:41:45,viewed,Trade Me
25554,2,2938,2023-08-05 23:14:26,viewed,Trade Me
25555,2,5480,2025-12-29 00:43:48,viewed,Trade Me
25556,3,5494,2024-08-12 07:11:44,submitted,Trade Me
25557,2,1245,2024-07-06 03:14:36,submitted,Direct
25558,5,3906,2023-11-20 01:38:38,submitted,Direct
25559,2,3447,2025-11-27 14:37:01,viewed,Trade Me
25560,3,2523,2025-12-07 14:27:29,shortlisted,Trade Me
25561,6,6879,2024-11-28 23:09:07,viewed,Trade Me
25562,3,4588,2025-12-19 02:48:15,viewed,Direct
25563,2,1800,2023-10-06 00:12:46,submitted,Trade Me
25564,2,3135,2024-05-09 20:41:47,rejected,Trade Me
25565,3,842,2025-03-01 13:06:31,viewed,Direct
25566,2,295,2026-05-17 19:00:01,submitted,Direct
25567,2,961,2024-02-10 04:36:06,shortlisted,Trade Me
25568,2,4503,2023-10-15 02:11:33,viewed,Trade Me
25569,3,4062,2024-12-23 05:50:22,submitted,Trade Me
25570,2,6939,2026-01-05 07:52:23,viewed,Direct
25571,2,142,2025-05-01 00:31:57,viewed,Trade Me
25572,2,1443,2026-02-17 06:49:15,viewed,Trade Me
25573,2,3663,2025-05-29 07:29:22,viewed,Trade Me
25574,2,3434,2025-08-07 09:24:17,viewed,Trade Me
25575,4,2047,2025-06-14 21:53:55,viewed,Trade Me
25576,4,454,2026-03-31 02:55:02,submitted,Trade Me
25577,7,2069,2025-01-07 14:03:16,viewed,Trade Me
25578,5,2958,2024-04-21 17:45:33,rejected,Trade Me
25579,2,2523,2023-09-11 10:22:45,rejected,Direct
25580,2,5389,2025-01-23 22:10:52,submitted,Direct
25581,2,1842,2024-07-11 10:30:08,submitted,Direct
25582,3,2833,2026-04-02 09:31:25,viewed,Trade Me
25583,2,4460,2025-10-04 08:00:18,viewed,Trade Me
25584,3,3151,2025-10-20 10:08:07,rejected,Trade Me
25585,4,5614,2025-10-28 06:35:54,viewed,Trade Me
25586,2,5890,2024-05-09 02:42:37,shortlisted,Trade Me
25587,3,6600,2024-05-23 15:41:16,shortlisted,Trade Me
25588,2,128,2024-05-19 07:30:08,viewed,Trade Me
25589,10,984,2024-07-13 02:54:28,rejected,Referral
25590,5,1605,2024-12-09 14:26:31,viewed,Referral
25591,2,6227,2024-07-19 13:32:54,rejected,Trade Me
25592,2,5004,2025-05-10 00:38:00,rejected,Trade Me
25593,2,2806,2024-05-27 22:51:06,submitted,Referral
25594,2,1832,2025-06-28 02:25:21,submitted,Trade Me
25595,5,5803,2025-05-09 04:55:17,viewed,Trade Me
25596,2,226,2024-05-23 05:46:34,viewed,Trade Me
25597,8,1025,2024-01-13 20:01:46,submitted,Trade Me
25598,2,3500,2024-02-09 10:08:01,rejected,Trade Me
25599,10,6733,2026-01-05 00:39:59,submitted,Trade Me
25600,2,4540,2023-08-19 09:50:00,viewed,Trade Me
25601,3,1745,2026-07-03 08:39:28,rejected,Direct
25602,2,388,2025-09-14 20:55:16,viewed,Trade Me
25603,4,4054,2025-11-05 21:14:29,shortlisted,Trade Me
25604,2,4413,2025-03-26 09:43:25,shortlisted,Trade Me
25605,4,1074,2024-06-08 05:56:36,shortlisted,Trade Me
25606,2,1790,2025-01-23 08:36:46,rejected,Trade Me
25607,3,4581,2024-06-24 20:02:41,shortlisted,Trade Me
25608,2,1371,2023-10-06 19:36:22,viewed,Direct
25609,2,5007,2026-07-07 20:54:05,viewed,Trade Me
25610,10,454,2024-02-01 14:29:56,viewed,Trade Me
25611,2,1868,2024-10-30 08:51:36,rejected,Trade Me
25612,3,6724,2025-08-28 04:40:20,rejected,Trade Me
25613,2,6048,2026-04-23 23:38:59,rejected,Direct
25614,2,5445,2025-03-23 00:47:31,viewed,Trade Me
25615,2,3829,2025-10-25 17:45:27,viewed,Trade Me
25616,2,2472,2025-05-25 02:51:18,shortlisted,Trade Me
25617,3,183,2024-08-03 03:49:31,viewed,Trade Me
25618,2,3812,2023-09-28 07:41:06,submitted,Trade Me
25619,96,2387,2025-11-16 04:09:36,submitted,Trade Me
25620,3,4955,2025-02-23 12:02:30,submitted,Trade Me
25621,3,665,2025-09-09 23:05:09,viewed,Direct
25622,2,2700,2025-03-26 22:51:09,shortlisted,Trade Me
25623,2,6791,2024-08-26 11:08:24,rejected,Trade Me
25624,2,3027,2024-01-04 14:18:44,rejected,Referral
25625,3,3201,2023-12-28 02:30:11,viewed,Trade Me
25626,3,1942,2026-04-24 00:52:43,rejected,Trade Me
25627,2,4610,2026-04-17 15:29:14,viewed,Referral
25628,2,2248,2024-11-04 04:21:17,shortlisted,Trade Me
25629,2,6219,2026-07-06 16:04:57,shortlisted,Trade Me
25630,8,2340,2024-10-19 23:38:41,shortlisted,Direct
25631,6,2095,2025-02-16 08:16:22,submitted,Trade Me
25632,3,1058,2025-04-23 01:06:31,submitted,Trade Me
25633,47,5505,2025-09-13 00:03:54,shortlisted,Trade Me
25634,3,4963,2024-02-20 11:44:17,rejected,Direct
25635,2,4559,2025-01-21 09:37:56,shortlisted,Trade Me
25636,2,6444,2024-09-08 00:32:56,viewed,Trade Me
25637,2,3372,2026-04-02 06:34:21,viewed,Trade Me
25638,2,2745,2023-11-06 12:02:15,rejected,Referral
25639,2,2514,2023-12-24 12:14:54,submitted,Trade Me
25640,4,4588,2024-02-27 12:58:22,viewed,Trade Me
25641,6,5796,2026-01-07 15:42:40,viewed,Direct
25642,3,2090,2026-05-11 20:25:12,viewed,Direct
25643,2,5481,2023-10-21 21:18:23,rejected,Trade Me
25644,2,2064,2025-09-10 18:24:52,rejected,Direct
25645,2,5275,2025-10-10 04:07:27,rejected,Trade Me
25646,4,4208,2024-08-17 17:21:12,shortlisted,Trade Me
25647,4,4463,2026-01-15 19:31:59,rejected,Trade Me
25648,44,5593,2026-02-13 22:05:28,viewed,Referral
25649,6,4731,2025-10-01 02:38:19,submitted,Trade Me
25650,2,2348,2026-04-30 04:46:46,submitted,Trade Me
25651,2,178,2025-03-21 13:08:12,rejected,Direct
25652,10,2518,2024-03-26 05:08:18,submitted,Trade Me
25653,2,4638,2024-09-09 20:13:32,submitted,Trade Me
25654,3,4817,2023-10-22 14:36:40,shortlisted,Trade Me
25655,9,5115,2024-04-15 10:46:04,submitted,Referral
25656,2,1282,2023-11-10 14:36:33,rejected,Trade Me
25657,2,3763,2026-06-21 03:45:07,submitted,Trade Me
25658,2,4796,2024-07-27 10:08:43,submitted,Trade Me
25659,2,6105,2026-08-19 20:57:21,shortlisted,Trade Me
25660,2,6738,2025-12-08 07:12:40,submitted,Trade Me
25661,3,3640,2023-08-07 20:36:45,viewed,Trade Me
25662,2,5065,2026-05-04 13:14:09,viewed,Direct
25663,2,5919,2025-02-02 19:12:13,rejected,Trade Me
25664,4,4871,2025-10-09 16:28:56,viewed,Trade Me
25665,4,5006,2026-01-16 16:27:45,viewed,Trade Me
25666,2,3395,2024-09-10 03:31:26,rejected,Trade Me
25667,2,2947,2024-11-23 19:32:11,submitted,Trade Me
25668,3,3330,2025-09-13 07:30:56,rejected,Trade Me
25669,2,5551,2025-11-08 20:51:28,submitted,Trade Me
25670,2,6579,2024-01-31 03:36:45,submitted,Trade Me
25671,2,3369,2024-05-07 18:49:30,rejected,Trade Me
25672,2,3760,2025-03-11 21:36:46,shortlisted,Trade Me
25673,2,573,2024-09-12 18:57:32,submitted,Trade Me
25674,2,3231,2026-07-09 03:32:14,viewed,Direct
25675,3,1890,2025-03-03 14:04:21,submitted,Trade Me
25676,2,1381,2025-05-16 02:03:37,shortlisted,Trade Me
25677,2,1610,2026-08-07 07:15:57,viewed,Trade Me
25678,3,6381,2025-08-08 21:49:35,shortlisted,Trade Me
25679,2,1640,2024-08-01 10:47:07,viewed,Direct
25680,2,2678,2026-05-28 23:13:09,submitted,Trade Me
25681,3,2085,2024-08-18 17:51:18,rejected,Trade Me
25682,2,4408,2026-07-04 00:25:51,viewed,Trade Me
25683,14,5653,2023-08-22 05:53:52,shortlisted,Direct
25684,2,3028,2024-07-09 01:15:35,viewed,Trade Me
25685,8,1306,2024-05-23 01:07:22,submitted,Trade Me
25686,2,6531,2025-05-07 02:15:19,viewed,Trade Me
25687,23,3825,2025-10-28 21:50:08,viewed,Trade Me
25688,4,756,2026-01-02 15:50:01,viewed,Trade Me
25689,2,3183,2025-11-16 18:00:59,submitted,Trade Me
25690,9,5020,2026-07-14 03:31:02,rejected,Referral
25691,3,2589,2025-03-11 11:08:58,rejected,Trade Me
25692,6,1779,2025-06-25 18:41:39,rejected,Trade Me
25693,24,4941,2025-01-24 13:31:31,submitted,Trade Me
25694,3,4127,2024-09-02 16:07:15,submitted,Trade Me
25695,2,5532,2026-05-31 10:38:42,viewed,Direct
25696,2,3556,2026-04-20 10:31:25,submitted,Trade Me
25697,4,5669,2025-10-06 21:18:00,submitted,Trade Me
25698,3,4290,2025-03-26 19:14:23,viewed,Direct
25699,2,5289,2024-11-30 21:57:46,rejected,Trade Me
25700,2,6012,2026-03-14 09:17:49,submitted,Trade Me
25701,3,875,2024-12-31 22:52:25,submitted,Trade Me
25702,2,4966,2024-06-13 08:24:54,submitted,Trade Me
25703,2,6094,2026-01-20 07:55:35,viewed,Trade Me
25704,2,1700,2024-03-21 10:12:30,submitted,Trade Me
25705,3,4737,2025-11-06 05:03:48,viewed,Direct
25706,2,5503,2024-03-09 05:26:05,rejected,Trade Me
25707,136,3921,2024-05-27 00:25:28,rejected,Trade Me
25708,2,3966,2026-03-07 22:22:52,shortlisted,Trade Me
25709,5,4726,2023-11-11 07:11:09,shortlisted,Trade Me
25710,3,3077,2025-03-10 10:05:38,submitted,Referral
25711,3,599,2024-03-16 13:38:19,viewed,Referral
25712,2,6461,2025-06-02 13:30:52,submitted,Trade Me
25713,2,2365,2024-06-28 11:39:57,viewed,Trade Me
25714,3,1399,2024-05-26 03:52:29,rejected,Trade Me
25715,3,6367,2023-11-05 21:28:13,rejected,Trade Me
25716,2,611,2026-03-24 22:45:10,viewed,Direct
25717,8,1206,2026-04-28 12:58:27,shortlisted,Trade Me
25718,2,4815,2026-06-19 16:53:04,submitted,Trade Me
25719,2,6517,2024-03-04 13:09:58,viewed,Trade Me
25720,5,6797,2025-10-28 06:09:34,viewed,Trade Me
25721,2,5784,2025-12-17 12:05:20,viewed,Referral
25722,2,4934,2024-06-12 07:24:14,shortlisted,Trade Me
25723,21,2030,2024-06-02 09:06:11,rejected,Direct
25724,3,1912,2025-02-12 19:48:33,submitted,Trade Me
25725,2,71,2026-01-06 07:26:20,rejected,Trade Me
25726,4,6499,2024-10-20 17:52:26,rejected,Trade Me
25727,2,6563,2025-03-31 13:18:15,shortlisted,Trade Me
25728,2,2472,2024-01-15 22:02:52,shortlisted,Trade Me
25729,14,2948,2023-09-22 02:29:59,viewed,Trade Me
25730,2,3707,2026-04-29 11:14:17,viewed,Trade Me
25731,7,4221,2025-04-29 21:32:56,viewed,Direct
25732,2,4918,2026-01-11 18:59:24,viewed,Direct
25733,2,6601,2024-02-29 18:28:15,submitted,Trade Me
25734,2,5497,2024-08-18 18:13:26,rejected,Trade Me
25735,4,1361,2025-05-14 18:00:44,shortlisted,Trade Me
25736,7,1955,2024-01-22 04:09:53,submitted,Trade Me
25737,2,4226,2025-01-28 13:49:24,submitted,Trade Me
25738,2,4676,2025-09-17 01:52:44,viewed,Trade Me
25739,4,5013,2024-06-08 21:15:00,viewed,Trade Me
25740,5,367,2024-08-07 22:26:36,shortlisted,Trade Me
25741,5,507,2024-04-28 04:59:32,viewed,Direct
25742,58,6858,2024-11-23 03:26:26,viewed,Trade Me
25743,2,2801,2024-09-21 13:12:03,rejected,Trade Me
25744,5,6311,2024-07-27 19:35:13,submitted,Direct
25745,2,2267,2024-05-31 12:01:57,submitted,Trade Me
25746,2,3694,2025-12-14 11:11:14,submitted,Direct
25747,3,784,2025-04-27 03:50:31,rejected,Trade Me
25748,22,3853,2024-09-26 17:34:28,submitted,Direct
25749,2,1547,2023-09-21 04:36:07,viewed,Trade Me
25750,4,121,2025-08-12 00:51:15,submitted,Direct
25751,3,6472,2025-10-01 18:15:57,viewed,Trade Me
25752,4,255,2025-03-10 10:05:12,shortlisted,Trade Me
25753,71,3758,2026-01-21 11:58:43,shortlisted,Direct
25754,2,3813,2026-07-04 06:10:37,shortlisted,Direct
25755,3,4259,2024-11-02 16:08:50,rejected,Direct
25756,2,6986,2025-10-30 18:43:40,submitted,Trade Me
25757,2,1431,2026-03-03 01:53:24,viewed,Trade Me
25758,2,970,2024-06-11 15:35:47,submitted,Trade Me
25759,23,1081,2024-10-16 14:31:47,submitted,Trade Me
25760,2,5086,2025-03-30 13:32:46,viewed,Trade Me
25761,2,5643,2023-08-11 20:38:15,submitted,Direct
25762,2,3240,2025-07-19 11:57:20,rejected,Trade Me
25763,2,1505,2024-03-02 14:11:52,shortlisted,Direct
25764,2,6630,2025-11-17 06:25:21,viewed,Direct
25765,3,1560,2024-09-30 18:19:49,rejected,Trade Me
25766,3,6843,2023-11-29 16:31:17,submitted,Trade Me
25767,10,3598,2024-01-17 05:02:03,shortlisted,Trade Me
25768,2,1274,2026-02-16 02:25:41,viewed,Direct
25769,2,4562,2024-11-20 00:51:34,submitted,Trade Me
25770,3,833,2024-10-14 14:38:35,rejected,Trade Me
25771,2,3053,2026-02-17 03:33:29,viewed,Trade Me
25772,3,342,2026-01-15 09:06:34,rejected,Trade Me
25773,5,709,2024-12-13 19:27:48,submitted,Trade Me
25774,7,4696,2024-04-18 04:02:24,rejected,Trade Me
25775,3,2747,2024-10-02 09:05:43,viewed,Trade Me
25776,3,1222,2024-05-05 16:41:57,shortlisted,Trade Me
25777,2,6126,2024-03-05 09:10:09,submitted,Trade Me
25778,3,2950,2024-09-16 05:09:17,viewed,Trade Me
25779,3,2840,2025-05-28 14:47:51,viewed,Trade Me
25780,2,2535,2026-04-12 02:12:48,submitted,Trade Me
25781,3,3623,2026-03-17 17:37:02,submitted,Direct
25782,3,1739,2023-08-10 11:05:49,rejected,Trade Me
25783,2,2819,2026-02-24 04:17:45,submitted,Trade Me
25784,2,2740,2024-09-16 11:02:57,rejected,Trade Me
25785,3,1455,2025-01-28 13:46:52,rejected,Trade Me
25786,2,5751,2024-12-16 18:41:58,viewed,Trade Me
25787,3,2099,2025-02-26 16:39:04,viewed,Trade Me
25788,2,2831,2025-12-14 06:50:46,submitted,Trade Me
25789,21,2015,2026-04-20 01:34:29,rejected,Trade Me
25790,6,5105,2023-12-15 04:11:45,submitted,Trade Me
25791,2,6091,2026-05-28 13:01:46,rejected,Trade Me
25792,2,4242,2023-11-25 18:14:36,shortlisted,Direct
25793,2,2490,2026-07-28 07:42:27,viewed,Direct
25794,3,5224,2025-04-06 08:59:18,submitted,Trade Me
25795,3,4710,2025-10-10 03:35:37,shortlisted,Trade Me
25796,5,239,2024-01-14 04:32:18,shortlisted,Trade Me
25797,6,1784,2023-11-23 22:26:03,viewed,Direct
25798,9,5900,2024-03-07 14:59:08,shortlisted,Trade Me
25799,6,6640,2026-02-09 17:39:47,submitted,Trade Me
25800,2,3777,2025-04-04 07:21:16,shortlisted,Trade Me
25801,6,5395,2024-11-09 15:51:54,viewed,Trade Me
25802,3,5448,2024-11-09 18:38:07,viewed,Trade Me
25803,24,413,2025-12-05 12:07:29,submitted,Referral
